symbol,date,open,high,low,close,volume,change,changePercent,vwap
^N225,2011-03-08,10513.08,10565.1,10509.23,10525.19,150300000,12.11,0.11519,10528.15
^N225,2011-03-09,10607.23,10662.07,10563.82,10589.5,131000000,-17.73,-0.16715,10605.655
^N225,2011-03-10,10544.13,10549.17,10410.1,10434.38,131000000,-109.75,-1.04,10484.445
^N225,2011-03-11,10298.64,10378.55,10254.43,10254.43,236000000,-44.21,-0.42928,10296.5125
^N225,2011-03-14,10044.17,10049.92,9578.65,9620.49,349800000,-423.68,-4.22,9823.3075
^N225,2011-03-15,9441.66,9441.66,8227.63,8605.15,415700000,-836.51,-8.86,8929.025
^N225,2011-03-16,8767.2,9168.51,8763.95,9093.72,372100000,326.52,3.72,8948.345
^N225,2011-03-17,8913.35,9093.61,8639.56,8962.67,312100000,49.32,0.55333,8902.2975
^N225,2011-03-18,9083.95,9275.6,9073.25,9206.75,245400000,122.8,1.35,9159.8875
^N225,2011-03-22,9403.05,9625.03,9395.85,9608.32,252600000,205.27,2.18,9508.0625
^N225,2011-03-23,9590.38,9592.4,9387.95,9449.47,265100000,-140.91,-1.47,9505.05
^N225,2011-03-24,9479.77,9509.85,9418.71,9435.01,200100000,-44.76,-0.47216,9460.835
^N225,2011-03-25,9565.49,9569.71,9469.37,9536.13,203700000,-29.36,-0.30694,9535.175
^N225,2011-03-28,9541.76,9541.76,9405.2,9478.53,192700000,-63.23,-0.66267,9491.8125
^N225,2011-03-29,9348.6,9502.23,9317.38,9459.08,200600000,110.48,1.18,9406.8225
^N225,2011-03-30,9489.51,9708.79,9479.03,9708.79,217100000,219.28,2.31,9596.53
^N225,2011-03-31,9765.28,9765.81,9658.64,9755.1,187100000,-10.18,-0.10425,9736.2075
^N225,2011-04-01,9757.28,9822.06,9698.6,9708.39,191500000,-48.89,-0.50106,9746.5825
^N225,2011-04-04,9773.91,9808.6,9718.89,9718.89,171800000,-55.02,-0.56293,9755.0725
^N225,2011-04-05,9732.26,9732.26,9566.05,9615.55,182900000,-116.71,-1.2,9661.53
^N225,2011-04-06,9668.11,9671.46,9562.16,9584.37,203300000,-83.74,-0.86615,9621.525
^N225,2011-04-07,9652.65,9687.18,9578.47,9590.93,165400000,-61.72,-0.63941,9627.3075
^N225,2011-04-08,9586.17,9804.28,9536.68,9768.08,215000000,181.91,1.9,9673.8025
^N225,2011-04-11,9731.32,9775.6,9700.75,9719.7,147500000,-11.62,-0.11941,9731.8425
^N225,2011-04-12,9603.5,9603.64,9513.27,9555.26,169000000,-48.24,-0.50232,9568.9175
^N225,2011-04-13,9516.5,9655.83,9516.5,9641.18,157400000,124.68,1.31,9582.5025
^N225,2011-04-14,9579.79,9676.97,9553.75,9653.92,153100000,74.13,0.77382,9616.1075
^N225,2011-04-15,9646.22,9651.96,9577.96,9591.52,147900000,-54.7,-0.56706,9616.915
^N225,2011-04-18,9593.41,9608.92,9539.03,9556.65,110100000,-36.76,-0.38318,9574.5025
^N225,2011-04-19,9448.65,9478.87,9405.19,9441.03,131500000,-7.62,-0.08064644,9443.435
^N225,2011-04-20,9536.79,9631.0,9519.36,9606.82,125900000,70.03,0.73431,9573.4925
^N225,2011-04-21,9686.27,9725.12,9643.92,9685.77,118000000,-0.5,-0.00516195,9685.27
^N225,2011-04-22,9623.0,9732.63,9611.38,9682.21,126200000,59.21,0.6153,9662.305
^N225,2011-04-25,9705.9,9748.4,9657.24,9671.96,100600000,-33.94,-0.34968,9695.875
^N225,2011-04-26,9627.43,9627.43,9536.51,9558.69,100300000,-68.74,-0.714,9587.515
^N225,2011-04-27,9631.53,9728.03,9630.37,9691.84,115900000,60.31,0.62617,9670.4425
^N225,2011-04-28,9749.36,9849.74,9712.58,9849.74,158100000,100.38,1.03,9790.355
^N225,2011-05-02,9964.39,10017.47,9936.27,10004.2,127800000,39.81,0.39952,9980.5825
^N225,2011-05-06,9851.15,9876.1,9782.66,9859.2,132400000,8.05,0.08171635,9842.2775
^N225,2011-05-09,9881.67,9897.88,9776.74,9794.38,110700000,-87.29,-0.88335,9837.6675
^N225,2011-05-10,9804.27,9853.13,9755.93,9818.76,131900000,14.49,0.14779,9808.0225
^N225,2011-05-11,9912.48,9929.04,9842.67,9864.26,141700000,-48.22,-0.48646,9887.1125
^N225,2011-05-12,9770.71,9836.71,9716.65,9716.65,144900000,-54.06,-0.55329,9760.18
^N225,2011-05-13,9751.45,9751.45,9552.93,9648.77,212600000,-102.68,-1.05,9676.15
^N225,2011-05-16,9571.13,9598.33,9552.86,9558.3,126100000,-12.83,-0.13405,9570.155
^N225,2011-05-17,9513.5,9593.13,9502.39,9567.02,136000000,53.52,0.56257,9544.01
^N225,2011-05-18,9602.88,9693.6,9590.4,9662.08,132800000,59.2,0.61648,9637.24
^N225,2011-05-19,9711.32,9731.12,9600.81,9620.82,117200000,-90.5,-0.9319,9666.0175
^N225,2011-05-20,9612.87,9670.92,9600.48,9607.08,120800000,-5.79,-0.06023175,9622.8375
^N225,2011-05-23,9547.86,9547.86,9437.87,9460.63,131500000,-87.23,-0.91361,9498.555
^N225,2011-05-24,9406.04,9490.35,9406.04,9477.17,115900000,71.13,0.75622,9444.9
^N225,2011-05-25,9492.43,9503.77,9415.33,9422.88,116700000,-69.55,-0.73269,9458.6025
^N225,2011-05-26,9499.45,9567.46,9489.12,9562.05,117500000,62.6,0.65899,9529.52
^N225,2011-05-27,9514.16,9588.7,9493.44,9521.94,108900000,7.78,0.08177285,9529.56
^N225,2011-05-30,9489.78,9540.02,9448.0,9504.97,93700000,15.19,0.16007,9495.6925
^N225,2011-05-31,9500.6,9697.35,9497.4,9693.73,156500000,193.13,2.03,9597.27
^N225,2011-06-01,9708.05,9720.73,9659.31,9719.61,136000000,11.56,0.11908,9701.925
^N225,2011-06-02,9560.63,9575.01,9517.28,9555.04,144100000,-5.59,-0.05846895,9551.99
^N225,2011-06-03,9550.59,9603.03,9490.68,9492.21,115700000,-58.38,-0.61127,9534.1275
^N225,2011-06-06,9467.37,9490.55,9359.78,9380.35,140300000,-87.02,-0.91916,9424.5125
